ip_address,device_id,otp_delay,geo_distance,login_time,attempt_count,browser_info,is_new_ip,past_failures,network_type,risk_label
247.216.172.107,dev_745,0.9846238009930935,8569.308634289675,02:46,9,Opera,True,5,VPN,1
201.215.135.151,dev_600,0.7606376076828713,7416.379372981112,02:09,8,Edge,True,4,VPN,1
228.174.144.241,dev_339,50.53085725877284,149.28927754642862,13:08,2,Chrome,False,0,WiFi,0
102.86.173.183,dev_188,1.306186043399209,10144.181699491139,02:59,4,Unknown,True,5,Mobile,1
6.167.49.212,dev_914,69.11468310833405,644.372250056369,19:52,1,Safari,False,1,WiFi,0
201.190.235.65,dev_530,0.6028919508741019,6843.454056112398,05:24,9,Edge,True,5,VPN,1
240.189.83.74,dev_435,43.546730049309595,654.1490406787115,09:14,2,Chrome,False,1,Ethernet,0
82.125.222.57,dev_349,1.7448363504325644,4597.545460842132,04:08,5,Unknown,True,5,VPN,1
113.92.60.169,dev_593,76.87100589549712,542.2716602651362,18:17,1,Firefox,False,0,Ethernet,0
63.237.69.48,dev_452,69.70952231400167,222.72409187837115,10:03,1,Firefox,False,1,Ethernet,0
208.108.101.101,dev_155,1.1557812711233921,9151.977167938816,03:40,8,Unknown,True,3,Mobile,1
201.108.231.45,dev_187,27.48151621122225,186.0437343028556,10:08,1,Firefox,False,1,WiFi,0
195.17.97.71,dev_856,0.3166197607470981,3569.4252451803513,02:31,6,Unknown,True,5,Mobile,1
125.156.64.180,dev_429,0.7960111987683183,5581.792789405614,04:49,6,Edge,True,5,Mobile,1
82.109.70.197,dev_735,1.8812199808694132,10859.006620424765,02:17,4,Edge,True,5,VPN,1
178.35.217.98,dev_522,1.2342854972082493,6334.39663004823,04:13,8,Unknown,True,5,Mobile,1
157.251.119.43,dev_332,56.02503900850644,809.0048197255996,09:49,1,Safari,False,1,Ethernet,0
207.86.22.177,dev_298,0.4681540072290524,8763.183473741814,02:38,5,Unknown,True,4,Mobile,1
94.193.204.248,dev_961,1.5219690234706698,5784.505714533065,00:57,5,Unknown,True,4,Mobile,1
217.42.96.169,dev_916,1.788048582446202,10157.76674236378,05:24,7,Opera,True,3,VPN,1
142.137.53.215,dev_786,0.6436452623937354,3922.976588917952,04:15,9,Unknown,True,3,Mobile,1
247.129.36.165,dev_236,76.33153418356966,340.1842116718331,12:21,2,Chrome,False,1,Ethernet,0
46.16.86.59,dev_871,0.16539849745153762,4208.666088858675,01:02,9,Unknown,True,4,VPN,1
169.62.79.74,dev_236,50.354408115130774,704.2003789491054,19:14,1,Safari,False,0,WiFi,0
222.100.74.63,dev_400,47.94961105572041,659.2418893807708,17:56,2,Safari,False,0,Ethernet,0
101.82.173.44,dev_788,50.683903860389314,134.83805386614577,20:54,2,Firefox,False,0,Ethernet,0
30.246.34.238,dev_480,47.11054996426962,832.5082249003939,09:01,2,Chrome,False,0,WiFi,0
57.46.106.253,dev_640,0.5128483305750569,10600.686336566256,03:31,7,Opera,True,3,VPN,1
208.239.121.90,dev_703,78.90748522629491,954.1273869737635,09:12,1,Firefox,False,1,WiFi,0
253.71.72.159,dev_368,20.886798089328444,193.54817970853256,18:08,1,Chrome,False,0,Ethernet,0
66.174.244.108,dev_206,1.7371388104490806,7996.633984595495,03:16,5,Unknown,True,3,VPN,1
238.47.127.39,dev_990,32.83093777996646,296.2928449941914,15:54,2,Safari,False,1,WiFi,0
90.134.220.250,dev_538,1.6200688169691153,11109.965638300308,03:04,7,Unknown,True,5,VPN,1
129.47.46.151,dev_871,1.7644595603923574,5131.840466727986,00:18,8,Opera,True,4,VPN,1
2.117.179.66,dev_351,76.46005912497398,847.4973966234047,09:58,2,Firefox,False,0,WiFi,0
176.38.9.75,dev_562,27.62182014130022,817.3927702148835,12:58,1,Firefox,False,0,Ethernet,0
65.109.156.142,dev_183,26.277284429615825,462.1316751773483,13:16,1,Safari,False,0,Ethernet,0
162.238.86.185,dev_691,0.7032498373715839,5170.330319015828,00:14,4,Unknown,True,3,VPN,1
224.12.184.156,dev_693,24.639768916390157,774.657419157112,14:52,2,Safari,False,0,Ethernet,0
47.26.106.109,dev_106,74.97360089031378,753.9407751294955,10:36,2,Chrome,False,1,Ethernet,0
218.234.204.221,dev_965,34.79192667953387,324.38724385796024,16:50,1,Safari,False,0,Ethernet,0
80.250.219.173,dev_371,0.29483194941487767,13150.524542945243,00:46,9,Edge,True,5,Mobile,1
149.210.138.192,dev_854,1.277684090128097,10889.264734185941,01:10,7,Unknown,True,5,Mobile,1
73.188.181.31,dev_537,0.8064191360637211,8544.697544753262,04:47,6,Unknown,True,4,VPN,1
231.233.62.194,dev_138,34.85211824205871,3.4834170677549015,15:05,2,Chrome,False,1,WiFi,0
26.98.178.133,dev_445,0.8851772431654876,12901.12227719444,05:35,8,Edge,True,4,Mobile,1
147.251.191.104,dev_727,0.6882407448711694,13114.165256702761,00:48,6,Opera,True,5,VPN,1
207.33.117.115,dev_722,37.52038506867996,980.0862925000496,15:21,1,Firefox,False,0,Ethernet,0
230.215.56.65,dev_188,48.77940472948698,443.1449433099375,19:59,1,Chrome,False,1,WiFi,0
144.187.184.237,dev_993,43.3402689360732,564.1755396287268,13:47,2,Safari,False,0,WiFi,0
154.173.214.178,dev_643,53.96472500643899,933.8518035085267,13:25,2,Chrome,False,0,Ethernet,0
176.97.117.94,dev_768,1.7907673041629786,9562.222853798574,05:28,5,Unknown,True,4,VPN,1
242.125.113.228,dev_708,10.708134425384612,567.0131713054126,10:46,1,Chrome,False,1,WiFi,0
110.132.183.120,dev_370,1.5669635743122858,3224.596109169456,02:01,7,Unknown,True,4,VPN,1
90.246.147.114,dev_898,10.240006815543667,923.4494265428885,20:15,1,Chrome,False,0,WiFi,0
204.121.127.87,dev_451,67.37669806316867,350.66592567960583,12:38,2,Chrome,False,1,Ethernet,0
32.52.175.120,dev_583,0.8468210984403929,14049.380393584148,01:36,9,Edge,True,4,Mobile,1
36.165.73.153,dev_837,1.8833499315085733,7752.20258969126,00:16,4,Unknown,True,3,VPN,1
226.197.56.131,dev_754,1.5522026921126846,9873.487584732946,05:50,5,Edge,True,5,VPN,1
241.178.13.84,dev_798,75.90666309853421,371.2166371379746,19:19,2,Chrome,False,1,Ethernet,0
164.114.138.187,dev_158,41.855354576405155,573.5662258362058,13:31,2,Firefox,False,1,Ethernet,0
66.247.88.69,dev_530,1.626508945841205,5530.416989532339,05:43,7,Unknown,True,4,VPN,1
208.67.143.169,dev_527,0.40836517752424173,11556.363665534505,01:32,9,Edge,True,4,Mobile,1
251.233.162.150,dev_627,86.35927833559732,354.96222070021554,20:44,1,Chrome,False,1,WiFi,0
220.204.4.147,dev_335,0.7869553809468122,12218.434445727982,03:18,5,Edge,True,3,VPN,1
3.66.226.52,dev_288,0.5161780643212793,12014.304170413832,04:17,8,Unknown,True,3,Mobile,1
199.125.97.149,dev_711,1.701595030585369,3866.674095882342,01:29,9,Unknown,True,3,VPN,1
99.202.185.213,dev_512,11.237240395281631,612.3026106755071,15:26,1,Safari,False,0,Ethernet,0
170.81.28.153,dev_907,88.85057084025676,684.9187138907234,12:52,1,Chrome,False,1,Ethernet,0
75.230.1.47,dev_746,33.72622177258633,168.11579205117334,14:18,2,Safari,False,0,Ethernet,0
47.34.131.152,dev_277,16.072452694228545,997.4978261980657,14:45,1,Chrome,False,0,WiFi,0
34.213.109.113,dev_745,67.63238361675072,601.0040013996786,17:26,2,Safari,False,0,Ethernet,0
205.144.24.152,dev_850,0.8814523316653318,8985.813820619333,02:27,8,Unknown,True,3,VPN,1
12.138.206.152,dev_540,1.75107521803709,9058.314896539297,01:53,4,Opera,True,4,Mobile,1
217.210.201.119,dev_548,0.7364831148231815,4429.155077915585,01:12,6,Unknown,True,4,Mobile,1
201.169.206.68,dev_283,0.27069015324710166,13358.240175120625,01:19,4,Opera,True,5,Mobile,1
253.8.239.83,dev_180,0.21820120173251595,14884.563788547566,03:59,4,Unknown,True,5,Mobile,1
203.131.239.12,dev_907,1.8471932459478415,5789.871342945014,02:04,8,Edge,True,3,VPN,1
90.195.27.171,dev_254,59.19728120333033,960.0195815163182,14:58,1,Firefox,False,0,WiFi,0
99.247.244.175,dev_715,54.66236315993647,694.6323222486589,14:25,2,Safari,False,0,Ethernet,0
67.210.2.34,dev_794,1.7324141939349798,4773.212323573411,05:02,9,Opera,True,5,Mobile,1
14.163.247.169,dev_705,0.635622016560868,9668.308701481246,05:27,8,Opera,True,4,VPN,1
208.221.102.120,dev_128,59.948489814448926,313.34781293693146,09:43,2,Firefox,False,1,WiFi,0
83.45.132.14,dev_579,1.4804969193332413,4539.629214724687,03:42,7,Opera,True,5,VPN,1
183.9.77.146,dev_177,0.5114416690085427,7908.764399470064,05:07,7,Edge,True,4,Mobile,1
250.62.177.46,dev_533,1.4814427749447334,3413.7931432948217,02:06,4,Opera,True,3,Mobile,1
124.122.212.145,dev_577,23.275607727977068,363.2801455429989,16:35,1,Safari,False,1,Ethernet,0
230.70.171.127,dev_936,1.5705626005478817,12642.897032528395,00:55,4,Opera,True,4,Mobile,1
193.114.224.21,dev_164,0.7934325233312137,7892.196500814701,01:08,6,Edge,True,3,Mobile,1
230.36.216.34,dev_634,60.03905992989065,527.2117231841432,15:30,2,Firefox,False,0,Ethernet,0
53.21.111.52,dev_859,0.3933391325221762,13559.941114647709,03:29,9,Edge,True,4,VPN,1
189.56.59.191,dev_380,0.2547108349398859,9689.55611443723,02:40,4,Unknown,True,3,VPN,1
68.143.112.35,dev_379,1.7333115221278381,14011.86728491971,03:28,4,Opera,True,5,VPN,1
241.67.162.55,dev_591,0.5193183342806869,8907.875050070454,01:00,6,Unknown,True,5,VPN,1
75.142.229.202,dev_922,1.3816676203904565,6445.128083521549,04:21,8,Opera,True,4,VPN,1
173.88.134.136,dev_385,0.5653890791258483,9930.205925404234,05:08,9,Edge,True,5,Mobile,1
235.105.244.51,dev_357,1.7116071602174312,12569.387299124708,03:37,7,Unknown,True,4,Mobile,1
189.250.93.22,dev_621,1.2853042621413284,6565.544133321584,02:05,4,Unknown,True,4,VPN,1
166.49.224.109,dev_391,31.237324865437238,425.1195315047782,11:15,2,Firefox,False,0,WiFi,0
250.142.30.145,dev_859,18.0358841662149,434.3619765356388,20:14,1,Firefox,False,0,Ethernet,0
54.170.155.44,dev_247,1.763194764417556,8059.620592321401,04:53,6,Opera,True,4,Mobile,1
71.113.127.96,dev_395,0.7300208189434316,11023.462309881626,00:39,8,Edge,True,3,Mobile,1
238.201.106.120,dev_519,52.99074986383243,613.1582654240397,17:48,1,Firefox,False,1,WiFi,0
49.177.62.4,dev_396,86.69713396141867,429.1565679699073,18:23,1,Safari,False,0,WiFi,0
97.146.105.98,dev_958,53.15469953430842,106.26383811978313,11:38,1,Safari,False,1,Ethernet,0
12.119.21.222,dev_776,13.411670128798567,556.6986834076891,16:12,1,Firefox,False,0,WiFi,0
249.227.194.164,dev_375,24.2825608342703,441.3986552691795,19:41,2,Chrome,False,1,Ethernet,0
178.252.110.153,dev_276,66.91137468554865,853.9349573825551,18:56,2,Safari,False,0,Ethernet,0
20.7.245.94,dev_403,22.383172170235397,93.87902892363297,12:50,1,Safari,False,1,Ethernet,0
187.73.244.182,dev_566,19.534975952185896,482.4887911480593,18:59,1,Firefox,False,0,WiFi,0
90.150.67.14,dev_750,1.1151517227748964,4111.651416818731,03:55,6,Unknown,True,4,VPN,1
172.82.182.104,dev_686,66.19530310822526,140.7047327869576,10:21,1,Chrome,False,0,WiFi,0
156.25.175.153,dev_714,84.9590473777104,730.2714322817226,17:53,2,Firefox,False,0,WiFi,0
197.27.36.18,dev_777,70.20867973765316,195.81641391089545,17:40,1,Firefox,False,0,Ethernet,0
97.240.183.163,dev_548,87.51898457353528,107.10012456439377,11:02,2,Chrome,False,0,WiFi,0
173.92.227.246,dev_633,1.6373704689842883,9117.335247215538,01:55,7,Opera,True,5,Mobile,1
68.25.212.173,dev_879,49.54425541265395,750.8473750300033,09:43,2,Firefox,False,0,Ethernet,0
150.144.166.91,dev_269,1.733293865303619,6659.682439230402,04:23,4,Edge,True,5,VPN,1
138.253.222.180,dev_753,0.5790717670087956,7482.587845178663,04:36,4,Unknown,True,4,Mobile,1
241.143.208.72,dev_975,40.35492356773416,655.9085337282215,15:46,2,Firefox,False,0,Ethernet,0
38.47.226.27,dev_752,75.00701509253105,163.43047704280343,10:41,2,Chrome,False,1,WiFi,0
141.52.44.197,dev_178,56.59320240827909,54.75528047631484,15:36,2,Safari,False,0,Ethernet,0
9.133.212.38,dev_596,1.9854304849272015,5314.915374210357,03:10,4,Unknown,True,4,VPN,1
197.233.7.230,dev_595,73.73831213723287,896.5660603362951,18:29,2,Chrome,False,1,WiFi,0
109.214.211.223,dev_379,76.44814152155308,953.185841021068,15:52,2,Chrome,False,0,WiFi,0
79.86.162.103,dev_541,52.48225172901844,534.6896788397129,15:39,2,Safari,False,1,WiFi,0
152.144.133.242,dev_878,0.9848259436894694,10022.872184740478,01:58,4,Opera,True,3,Mobile,1
221.231.145.86,dev_686,22.12230452474877,515.4380138517253,09:17,2,Chrome,False,0,Ethernet,0
213.87.97.70,dev_715,1.243166555489316,14106.225689525583,02:23,4,Opera,True,4,Mobile,1
224.12.129.130,dev_374,80.5011379092326,721.6053732595377,11:18,1,Safari,False,1,WiFi,0
237.57.156.11,dev_258,1.6010761118897936,14243.769310228576,01:25,4,Edge,True,5,Mobile,1
164.134.217.68,dev_897,0.8025671001802004,6937.172355049987,05:26,8,Edge,True,5,VPN,1
167.102.122.25,dev_327,1.6997169891413848,8790.098480943521,00:01,6,Edge,True,5,Mobile,1
109.57.252.250,dev_988,0.1428801969913588,12427.649349130736,03:19,6,Unknown,True,5,VPN,1
133.175.83.238,dev_306,0.3863826750635293,6498.852631130261,05:27,5,Unknown,True,4,Mobile,1
159.216.48.66,dev_101,0.5359597920476862,4196.3785813329505,01:28,6,Opera,True,4,VPN,1
57.121.81.126,dev_812,0.17979058327140995,14686.348196654253,00:20,8,Opera,True,3,Mobile,1
45.147.95.221,dev_553,0.2965010149397491,6989.948386163396,01:51,9,Unknown,True,4,VPN,1
172.16.243.200,dev_157,47.37574927877286,347.00142976006146,09:53,2,Firefox,False,1,Ethernet,0
195.49.184.234,dev_206,48.26472136075271,443.5529296661703,13:51,1,Chrome,False,0,Ethernet,0
161.223.68.192,dev_381,81.62477694937438,304.7210619319397,18:38,1,Firefox,False,0,WiFi,0
222.13.84.229,dev_554,40.95811127242615,277.1192418542429,20:16,2,Chrome,False,1,WiFi,0
127.57.97.183,dev_602,26.063369875444266,2.9914765998376724,13:18,1,Safari,False,1,Ethernet,0
187.111.40.208,dev_952,82.93073746804383,205.26700348369997,12:11,2,Chrome,False,1,WiFi,0
122.233.167.152,dev_584,0.5460209556192267,14911.228411551941,02:44,4,Edge,True,3,Mobile,1
7.196.87.140,dev_788,20.262317895111952,394.54727091867835,13:54,2,Firefox,False,1,WiFi,0
52.104.76.244,dev_289,78.47998928915918,142.65863639031883,15:04,1,Firefox,False,0,Ethernet,0
232.186.6.178,dev_712,25.540515086706534,764.1496826567983,17:28,1,Safari,False,1,Ethernet,0
51.36.59.196,dev_613,0.9163639896463477,3187.9092106958833,03:17,7,Opera,True,5,Mobile,1
205.17.234.206,dev_313,43.196287284564235,324.61252009822596,12:46,2,Firefox,False,1,Ethernet,0
217.41.47.84,dev_439,0.8008304398108258,6357.3417131480865,02:49,6,Edge,True,3,Mobile,1
121.3.187.22,dev_278,79.58067229977411,742.8320936556038,18:08,1,Firefox,False,0,Ethernet,0
74.194.208.1,dev_464,24.41485622222033,736.5369195458096,18:10,2,Safari,False,1,Ethernet,0
167.11.204.222,dev_459,0.653079413092835,10392.806689177176,02:06,5,Unknown,True,4,VPN,1
117.123.207.170,dev_138,10.117696040600714,278.3447629137894,11:11,2,Firefox,False,1,Ethernet,0
187.86.175.254,dev_206,1.7052753149155737,13755.455832058418,05:49,9,Opera,True,4,Mobile,1
13.251.68.183,dev_738,0.6006822422181335,3967.1634755650475,01:31,6,Opera,True,4,VPN,1
240.28.129.26,dev_895,1.849003228085462,8395.664850340221,05:33,9,Edge,True,4,VPN,1
123.224.231.192,dev_507,0.6206119216797323,12891.287156542043,00:22,5,Opera,True,5,Mobile,1
14.25.245.47,dev_145,1.6877781581704394,8893.643815480384,01:08,5,Opera,True,5,VPN,1
86.93.9.91,dev_183,40.785948856929664,838.8088166637266,11:46,1,Safari,False,1,Ethernet,0
59.48.177.136,dev_959,1.0943067065266707,11024.029356928637,04:53,8,Unknown,True,3,VPN,1
130.64.209.20,dev_727,72.95964531799676,878.0219593384645,18:38,1,Firefox,False,0,WiFi,0
62.67.150.157,dev_750,14.480131507195386,657.7159302550248,16:11,1,Firefox,False,0,Ethernet,0
12.68.103.146,dev_106,0.7981012030360307,6354.170706970988,00:06,8,Unknown,True,4,VPN,1
3.8.3.149,dev_228,18.208093442920443,320.6995245267237,19:59,1,Safari,False,1,Ethernet,0
132.103.195.130,dev_430,0.9186008182810567,13192.061655251176,05:46,9,Unknown,True,3,Mobile,1
39.208.172.113,dev_202,1.661973740917285,9832.969686195462,04:43,4,Opera,True,5,VPN,1
152.26.130.10,dev_841,32.66828749438491,421.96820081802434,20:07,2,Safari,False,1,WiFi,0
28.166.254.80,dev_423,33.15906392867724,314.26926867092044,15:53,1,Safari,False,1,Ethernet,0
77.94.94.156,dev_848,60.00935084609897,505.0641884806115,09:12,2,Safari,False,1,WiFi,0
188.203.137.66,dev_904,1.2327292780708938,10730.94801477846,03:49,7,Unknown,True,3,Mobile,1
169.51.177.204,dev_820,68.09916309591651,798.7821802524128,10:34,2,Safari,False,0,Ethernet,0
114.127.104.17,dev_803,62.61729253263334,698.5858389603253,11:29,2,Chrome,False,0,Ethernet,0
251.234.142.62,dev_262,1.813884842835408,14383.795426068009,01:09,4,Opera,True,4,VPN,1
17.84.121.43,dev_112,0.7788840392609974,5458.723621980961,02:50,6,Unknown,True,5,Mobile,1
59.166.41.233,dev_119,20.015154950281875,654.0085494573079,16:13,1,Chrome,False,0,WiFi,0
151.40.130.85,dev_344,1.8689635706057168,13841.143282870493,00:40,5,Unknown,True,5,VPN,1
226.104.95.109,dev_630,47.68840939461202,702.5664075384099,19:12,1,Firefox,False,0,WiFi,0
201.200.203.89,dev_790,48.85749862645244,550.0318354778105,09:55,2,Safari,False,0,WiFi,0
175.25.235.248,dev_782,36.330572626331644,132.07911184292476,11:17,1,Firefox,False,0,WiFi,0
116.234.109.88,dev_116,74.9809744145978,429.98705746680645,10:21,2,Firefox,False,0,Ethernet,0
125.175.80.215,dev_366,39.443650880374726,133.9301445721067,19:50,1,Firefox,False,1,Ethernet,0
235.180.154.123,dev_856,0.6941881345751649,7883.013657293977,04:33,8,Unknown,True,4,Mobile,1
14.57.110.168,dev_247,0.5781990785485159,9320.797747174442,02:55,8,Edge,True,4,VPN,1
4.28.38.45,dev_504,47.51379955583423,976.308599545983,12:26,2,Safari,False,0,WiFi,0
160.106.205.156,dev_250,1.9827829177390615,12458.764684618638,02:50,4,Opera,True,3,Mobile,1
172.229.62.189,dev_115,71.36976822935074,704.7649429582916,19:21,2,Chrome,False,0,WiFi,0
43.73.91.143,dev_261,40.456270429007475,544.4817225270805,20:48,1,Chrome,False,0,WiFi,0
204.92.239.192,dev_708,1.9473306093585292,13006.428017169135,03:54,7,Unknown,True,5,Mobile,1
80.102.176.4,dev_567,18.894324669016118,829.2219055249125,12:39,2,Chrome,False,0,WiFi,0
14.254.84.161,dev_973,1.8684189857545805,11182.315903009447,00:20,8,Edge,True,3,Mobile,1
223.8.191.208,dev_188,44.23667987327556,610.4848385203794,12:20,1,Safari,False,0,WiFi,0
187.189.145.168,dev_701,1.1909210611300098,10728.806113472834,03:57,5,Unknown,True,4,Mobile,1
127.194.123.171,dev_686,87.64051460703172,881.8698922331698,16:12,1,Chrome,False,0,WiFi,0
169.196.144.42,dev_702,39.557791630264774,794.6810792940589,19:44,2,Firefox,False,0,Ethernet,0
54.82.119.121,dev_809,37.28359410443001,542.5921838094037,15:46,2,Firefox,False,1,Ethernet,0
171.231.99.175,dev_567,1.8381430994240318,7149.17122474923,05:20,8,Unknown,True,4,VPN,1
82.143.139.129,dev_235,21.469653031246622,657.480439210938,12:13,1,Safari,False,0,Ethernet,0
134.41.53.128,dev_973,1.8709496883880825,8936.355079341105,04:32,9,Unknown,True,5,Mobile,1
253.240.29.36,dev_230,0.13534243381154074,10873.778169218915,01:08,4,Opera,True,5,Mobile,1
4.145.204.128,dev_353,34.38072731412582,226.44113338307204,19:16,1,Safari,False,0,Ethernet,0
7.66.11.55,dev_456,85.3787510409017,850.0810638489269,20:31,1,Chrome,False,0,Ethernet,0
18.82.89.34,dev_842,1.2468209906019785,5468.366967811465,04:01,7,Opera,True,3,VPN,1
184.244.62.21,dev_146,0.9764233135663878,9808.403824138259,03:50,4,Unknown,True,5,VPN,1
211.194.205.70,dev_641,0.9305397382595848,12071.076759119213,03:40,7,Edge,True,5,Mobile,1
58.37.156.64,dev_330,0.5704731731731779,5423.650072925362,03:36,6,Edge,True,3,Mobile,1
123.183.175.181,dev_808,1.0545822841720984,7647.3202141126485,01:54,9,Unknown,True,3,Mobile,1
40.100.194.226,dev_716,1.4169226452172412,14370.03008363046,00:00,8,Edge,True,4,VPN,1
90.204.36.199,dev_146,0.5215969660119626,6434.932156548166,04:25,4,Opera,True,5,Mobile,1
136.4.183.14,dev_833,51.341319680831646,197.4521031161399,13:54,2,Safari,False,1,Ethernet,0
196.198.248.16,dev_470,56.37752751886392,250.22405567223515,10:47,2,Chrome,False,1,Ethernet,0
190.4.200.209,dev_215,1.4941992799831882,9164.46652273379,05:52,4,Edge,True,3,Mobile,1
17.148.132.196,dev_534,66.05038765562624,52.283232339311645,11:18,1,Chrome,False,1,Ethernet,0
82.116.53.122,dev_951,1.4399877843580775,11567.42597753264,00:41,8,Opera,True,4,VPN,1
77.195.22.60,dev_210,0.8237337744848626,11516.029523630035,05:18,6,Edge,True,3,Mobile,1
25.127.79.244,dev_626,1.9721783899245684,4519.077403051734,00:32,7,Edge,True,4,Mobile,1
120.200.72.79,dev_966,0.9441065906321747,14975.72491709323,01:26,8,Unknown,True,5,VPN,1
7.168.94.148,dev_807,30.684762728558816,541.0668652383548,11:16,2,Chrome,False,0,WiFi,0
157.58.36.205,dev_775,0.9106791578465784,5572.079393162738,01:38,4,Unknown,True,5,Mobile,1
25.248.37.135,dev_248,10.848387519865241,207.69075368072976,19:01,2,Chrome,False,1,WiFi,0
116.86.145.141,dev_819,42.31564976880431,727.8263743600003,09:31,1,Chrome,False,0,Ethernet,0
214.1.232.161,dev_511,1.229460544528994,14545.124715064321,04:33,5,Edge,True,5,Mobile,1
124.162.83.204,dev_617,1.4137405929355138,14487.690230464781,01:48,5,Edge,True,5,Mobile,1
90.97.61.101,dev_632,0.22686920367805377,5079.885870479777,04:09,4,Edge,True,3,VPN,1
67.60.162.241,dev_893,1.2019918134185432,9282.223294692689,01:23,8,Opera,True,5,VPN,1
75.225.177.179,dev_421,0.2881269927109153,5073.23823561155,05:03,5,Unknown,True,4,Mobile,1
175.11.148.113,dev_731,1.3992828261070762,11441.297402247688,05:19,4,Opera,True,4,Mobile,1
19.37.202.108,dev_655,1.777181971952973,7014.081695876497,01:49,9,Opera,True,3,VPN,1
40.171.199.112,dev_716,1.2703210394533742,5865.119999095228,05:02,8,Opera,True,4,Mobile,1
179.11.229.55,dev_571,80.6355158848921,924.4662092465971,14:57,1,Safari,False,1,Ethernet,0
79.118.142.175,dev_667,35.72180800851497,150.72564337603234,11:25,2,Firefox,False,1,WiFi,0
23.126.249.95,dev_357,0.42064360965453296,5412.065788920728,03:47,7,Edge,True,3,VPN,1
56.244.53.149,dev_297,29.051467482464417,956.709799261519,16:03,2,Chrome,False,0,Ethernet,0
26.139.133.201,dev_638,0.7757015667671926,13916.489507311548,05:21,7,Opera,True,3,Mobile,1
17.232.145.123,dev_815,79.98910355112633,222.7322593107145,18:43,2,Safari,False,1,Ethernet,0
188.159.5.237,dev_746,29.36930648987751,460.38655672922766,20:58,1,Chrome,False,1,WiFi,0
105.195.185.33,dev_968,1.7562747213244596,7022.795142563453,02:45,6,Edge,True,3,Mobile,1
242.67.102.148,dev_402,0.7495068972949877,4071.1960181153986,01:01,7,Edge,True,5,Mobile,1
112.147.59.31,dev_447,75.388924356297,370.24331784450794,19:14,2,Firefox,False,1,WiFi,0
185.186.206.223,dev_978,29.57198354586663,602.0941962471067,16:43,1,Firefox,False,1,WiFi,0
240.244.165.252,dev_997,0.7556817480535064,9517.87521820028,04:04,8,Unknown,True,5,Mobile,1
174.212.16.222,dev_193,1.167764466092105,8779.90435058506,03:09,7,Unknown,True,5,VPN,1
131.246.231.107,dev_244,1.761684859021992,5524.113610276821,03:45,6,Edge,True,4,Mobile,1
219.26.119.48,dev_507,0.5149393880984727,14290.445696588069,02:27,9,Unknown,True,3,Mobile,1
44.172.168.175,dev_258,0.185338863996463,9698.050899228543,05:39,7,Edge,True,5,Mobile,1
5.192.52.135,dev_406,1.1904754052038062,8528.414364517183,01:19,4,Edge,True,5,VPN,1
119.186.40.23,dev_605,0.5640493706479272,6393.837638787014,00:15,5,Unknown,True,3,VPN,1
72.176.190.209,dev_560,1.5426438641921087,13306.19195243579,00:10,9,Opera,True,5,VPN,1
213.182.96.20,dev_894,0.39711821537315584,4702.162752096678,02:11,7,Edge,True,3,VPN,1
72.241.190.137,dev_793,1.817248162863203,3461.3193822450667,05:21,7,Opera,True,3,VPN,1
13.170.139.99,dev_650,0.7453151037531024,5584.663695738569,01:54,8,Edge,True,5,VPN,1
65.237.72.223,dev_132,0.36358089141276106,9555.983862412939,03:41,9,Unknown,True,4,VPN,1
17.220.63.172,dev_587,19.874024186228574,856.9975093960937,10:10,2,Safari,False,0,WiFi,0
229.209.58.22,dev_296,18.421999143767607,740.3520461218369,14:30,2,Safari,False,0,WiFi,0
213.242.42.2,dev_809,10.41638656601049,631.8170075802303,15:48,1,Firefox,False,1,Ethernet,0
218.156.68.145,dev_888,1.0904145839004273,12954.67461654085,05:09,8,Edge,True,5,VPN,1
65.168.252.207,dev_656,1.4522583922078631,11626.01637211853,00:59,6,Opera,True,4,VPN,1
213.167.140.10,dev_685,1.1689081108583816,10162.037991569472,05:51,7,Edge,True,5,Mobile,1
163.187.253.106,dev_930,0.9027559418896778,5118.792733036549,02:47,4,Unknown,True,4,VPN,1
27.9.84.153,dev_738,79.63844559401365,35.020804679186,10:14,1,Safari,False,1,WiFi,0
71.216.3.23,dev_840,1.3449901030749947,13490.579122538527,01:49,5,Opera,True,5,VPN,1
182.27.50.155,dev_952,0.7258203859513231,6511.572222901907,02:33,5,Opera,True,3,VPN,1
166.54.235.244,dev_835,1.7484619061997824,9672.34080491303,05:21,7,Unknown,True,5,VPN,1
17.252.36.134,dev_601,1.7125804164370475,5198.299619375099,00:03,5,Edge,True,5,VPN,1
56.166.113.136,dev_572,1.659829193581637,10452.024326623261,04:18,8,Edge,True,4,VPN,1
180.37.138.104,dev_634,80.33528834758837,689.0700142642314,20:36,2,Safari,False,0,WiFi,0
146.40.141.102,dev_524,27.377758153360332,337.9904065205661,20:44,2,Firefox,False,0,WiFi,0
15.84.10.194,dev_576,1.4754019371427776,3644.9501102409704,05:59,4,Edge,True,5,Mobile,1
6.144.12.235,dev_716,0.15453441806039886,6222.165998382158,04:49,4,Edge,True,4,Mobile,1
17.57.244.249,dev_656,0.5700246673617089,7675.6373608922595,03:59,5,Edge,True,3,VPN,1
19.119.74.225,dev_468,0.7310295962673852,13645.653665645861,05:06,4,Edge,True,5,Mobile,1
131.108.231.194,dev_224,1.69768142812973,7536.4970791364,01:30,6,Opera,True,5,Mobile,1
