ip_address,device_id,otp_delay,geo_distance,login_time,attempt_count,browser_info,is_new_ip,past_failures,network_type
244.88.98.12,dev_236,21,1164.58,07:12,4,Edge,False,3,WiFi
113.166.179.112,dev_76,40,2836.86,06:08,4,Safari,False,4,WiFi
129.238.50.131,dev_174,67,3137.97,02:07,2,Safari,False,5,Mobile
85.1.69.203,dev_171,74,5206.48,11:27,5,Edge,True,2,Ethernet
64.89.35.141,dev_9,53,3110.96,20:29,6,Edge,False,4,Mobile
61.164.67.90,dev_220,89,12190.31,19:29,6,Chrome,True,1,VPN
108.252.90.4,dev_107,90,13417.32,20:18,1,Opera,False,3,Ethernet
71.38.143.86,dev_171,80,5380.29,19:05,2,Safari,True,4,WiFi
182.88.129.146,dev_83,72,12714.1,14:54,1,Firefox,False,0,VPN
17.51.140.65,dev_195,20,11295.7,18:13,5,Opera,False,4,VPN
28.169.211.77,dev_127,73,8237.55,22:46,1,Chrome,False,1,Ethernet
206.222.91.113,dev_190,30,11845.07,05:45,1,Opera,False,1,VPN
33.44.242.102,dev_252,41,13003.84,13:20,2,Opera,False,0,VPN
220.151.187.201,dev_267,1,1454.64,21:09,6,Chrome,True,4,VPN
192.137.15.199,dev_179,33,1836.6,19:48,2,Edge,False,1,Mobile
233.26.207.107,dev_165,17,10011.58,21:44,2,Chrome,True,1,Ethernet
51.238.33.127,dev_102,7,14253.31,18:32,3,Opera,False,3,VPN
169.180.102.157,dev_231,61,1204.05,22:10,4,Edge,True,2,Mobile
47.183.146.72,dev_285,61,3446.89,06:06,1,Safari,False,4,Mobile
216.164.67.53,dev_186,90,1553.69,11:13,5,Safari,False,4,WiFi
13.176.19.123,dev_54,14,1018.09,02:33,5,Edge,False,4,VPN
94.107.175.208,dev_159,77,3750.69,12:40,2,Opera,False,2,Ethernet
213.7.159.229,dev_122,36,3280.64,09:16,6,Chrome,False,5,VPN
13.112.151.232,dev_68,40,7414.1,05:42,6,Edge,False,1,VPN
185.79.75.80,dev_22,8,1541.93,05:10,2,Firefox,False,0,WiFi
172.1.41.249,dev_14,54,3042.76,18:32,6,Chrome,False,3,Ethernet
204.106.67.131,dev_85,8,6183.74,11:29,1,Opera,True,4,WiFi
159.91.91.96,dev_212,72,11846.35,01:09,5,Edge,False,1,WiFi
222.197.45.77,dev_73,60,1834.47,18:28,4,Opera,False,4,VPN
115.72.178.186,dev_120,26,10352.28,12:22,6,Safari,False,4,Ethernet
157.66.49.76,dev_90,58,12196.82,10:26,6,Firefox,True,3,Mobile
240.2.20.255,dev_24,72,11150.63,04:03,6,Safari,True,1,Ethernet
141.10.255.16,dev_161,66,4246.85,12:24,2,Safari,False,0,Ethernet
96.231.13.174,dev_1,41,598.08,18:56,4,Edge,False,0,Ethernet
150.145.17.18,dev_286,71,2422.99,17:41,5,Edge,True,0,VPN
97.44.169.139,dev_134,11,1985.28,12:21,6,Safari,False,2,Mobile
155.152.130.229,dev_233,57,3566.67,02:33,3,Chrome,True,3,Mobile
43.191.129.2,dev_84,68,2930.26,11:09,5,Safari,False,2,WiFi
112.176.125.73,dev_274,87,10241.72,13:45,2,Firefox,True,3,Ethernet
161.236.20.145,dev_109,31,5783.61,23:30,3,Opera,False,5,Mobile
86.98.79.83,dev_131,74,5593.0,16:51,5,Firefox,False,5,WiFi
202.230.229.170,dev_191,5,9576.15,20:54,6,Opera,True,0,Ethernet
125.13.225.136,dev_148,75,4303.59,21:40,6,Opera,True,0,VPN
193.223.95.253,dev_257,66,4503.65,11:52,6,Edge,True,3,VPN
116.59.111.22,dev_104,53,4225.82,06:32,4,Safari,True,5,VPN
159.217.232.207,dev_17,77,8920.38,04:53,4,Safari,False,0,Mobile
108.111.0.11,dev_22,36,14484.09,22:58,3,Safari,True,4,Ethernet
10.65.29.229,dev_216,51,14817.17,03:22,3,Firefox,False,0,WiFi
146.136.126.0,dev_171,79,14170.4,15:33,5,Firefox,False,5,WiFi
85.202.243.171,dev_152,42,6146.51,14:41,3,Edge,False,0,WiFi
150.167.14.233,dev_213,36,8744.98,19:09,6,Chrome,False,1,Mobile
228.169.180.128,dev_119,15,5615.85,10:12,3,Chrome,False,0,WiFi
222.144.72.197,dev_218,34,10215.36,23:56,4,Safari,False,5,VPN
102.60.61.194,dev_51,6,11581.44,02:12,3,Opera,False,2,VPN
182.66.239.53,dev_286,75,12766.84,04:10,6,Edge,False,1,Ethernet
101.253.227.93,dev_41,23,6859.56,13:25,1,Safari,False,5,VPN
237.216.37.238,dev_144,59,8441.62,08:36,1,Opera,True,1,WiFi
227.175.233.77,dev_14,16,7160.6,21:11,4,Firefox,True,3,WiFi
150.204.231.80,dev_15,31,4271.09,12:46,6,Opera,False,3,VPN
234.94.232.39,dev_188,38,11041.68,18:11,4,Safari,True,2,Ethernet
97.103.227.141,dev_117,87,571.91,16:43,1,Chrome,True,2,VPN
161.152.12.153,dev_30,7,5590.24,11:14,3,Safari,False,4,WiFi
153.172.166.14,dev_160,48,6621.48,19:13,2,Firefox,False,5,WiFi
240.37.136.181,dev_229,14,10492.61,16:08,4,Firefox,True,3,Mobile
175.78.236.216,dev_94,23,8354.87,17:18,4,Chrome,False,3,WiFi
99.247.60.46,dev_242,30,9600.38,10:50,6,Opera,False,5,WiFi
53.201.212.49,dev_234,2,5724.09,14:50,5,Firefox,False,1,Ethernet
188.169.21.238,dev_185,81,12345.63,17:51,6,Opera,False,5,VPN
21.110.123.97,dev_241,45,5551.19,18:53,6,Edge,True,1,Ethernet
160.222.254.3,dev_264,75,5078.61,13:11,3,Edge,True,1,Mobile
66.53.75.197,dev_36,79,3197.96,23:16,3,Opera,True,5,VPN
211.217.48.191,dev_133,22,3670.77,09:55,2,Chrome,False,4,Ethernet
181.9.157.6,dev_42,29,9299.14,15:15,5,Firefox,True,1,VPN
242.84.208.118,dev_273,90,6882.68,19:28,3,Opera,False,5,Ethernet
209.108.8.80,dev_294,82,5739.02,14:26,2,Edge,True,1,VPN
118.168.244.232,dev_141,43,7253.08,14:32,4,Edge,True,4,Ethernet
81.31.214.81,dev_120,33,5460.74,19:45,1,Opera,True,4,Ethernet
88.125.90.42,dev_290,40,8504.43,20:28,6,Edge,True,4,WiFi
73.136.71.152,dev_288,26,13832.38,17:02,2,Firefox,False,0,Mobile
103.178.75.161,dev_138,21,463.36,03:47,2,Opera,True,3,Mobile
37.145.86.117,dev_12,34,1144.8,06:39,3,Safari,False,3,Ethernet
253.255.26.173,dev_86,40,13801.91,23:52,1,Chrome,True,0,VPN
104.232.87.233,dev_15,87,6030.07,03:30,1,Firefox,False,2,Mobile
177.13.248.153,dev_233,37,13105.46,22:07,4,Chrome,False,5,Mobile
81.129.231.35,dev_71,32,351.46,19:16,3,Firefox,False,0,WiFi
177.64.182.148,dev_165,84,1291.29,08:12,2,Safari,False,5,Ethernet
191.95.144.214,dev_67,68,7719.53,22:01,1,Safari,True,4,WiFi
170.117.78.144,dev_19,49,12033.25,06:20,6,Opera,True,4,Ethernet
95.252.224.233,dev_168,88,4948.74,10:58,3,Chrome,True,1,Mobile
143.244.94.121,dev_56,2,11723.99,20:51,2,Opera,False,1,Ethernet
177.204.78.105,dev_104,1,8115.74,08:00,4,Safari,True,2,Ethernet
80.62.111.9,dev_68,26,8040.82,23:50,1,Opera,True,1,VPN
223.210.11.121,dev_269,16,8728.55,09:41,5,Edge,True,5,VPN
81.199.66.32,dev_106,30,50.04,19:09,2,Firefox,False,0,VPN
37.176.190.207,dev_276,35,10092.53,09:04,6,Edge,True,2,Mobile
87.24.106.134,dev_194,28,9385.4,18:45,2,Chrome,True,4,Mobile
181.237.97.193,dev_52,63,4873.94,07:53,1,Safari,False,3,Mobile
28.122.241.36,dev_8,7,14884.45,15:08,3,Opera,False,3,WiFi
226.191.98.143,dev_248,37,12157.7,11:51,5,Firefox,False,1,WiFi
157.224.31.167,dev_68,82,481.11,05:36,5,Opera,True,0,WiFi
171.53.197.116,dev_38,19,13987.52,17:45,4,Edge,True,4,WiFi
26.51.91.149,dev_182,42,7011.11,20:16,5,Chrome,True,0,Mobile
101.74.185.44,dev_159,11,5672.44,23:37,4,Edge,False,3,Ethernet
54.165.172.22,dev_214,24,64.26,18:33,2,Chrome,True,4,Mobile
176.138.176.81,dev_178,59,9354.01,14:55,1,Opera,False,4,WiFi
188.186.99.147,dev_28,21,1821.29,17:11,3,Firefox,True,0,Ethernet
244.124.225.128,dev_225,10,9826.77,20:03,4,Edge,True,2,Mobile
132.11.138.248,dev_250,56,4346.44,02:07,2,Firefox,True,4,Mobile
147.77.115.45,dev_179,32,2236.31,20:00,3,Chrome,False,3,Mobile
250.237.197.92,dev_92,23,9829.39,21:47,1,Firefox,False,2,Ethernet
143.193.64.79,dev_14,57,9572.59,20:26,3,Opera,False,2,Mobile
149.21.98.92,dev_31,11,1141.74,08:50,4,Opera,True,4,VPN
140.185.232.167,dev_37,86,12617.38,13:46,4,Chrome,False,0,Mobile
167.214.29.92,dev_173,69,956.46,12:27,3,Firefox,False,1,VPN
140.4.237.21,dev_189,24,8285.75,18:10,2,Firefox,False,2,WiFi
192.3.217.233,dev_26,87,11636.52,05:27,2,Opera,False,1,WiFi
193.182.83.112,dev_285,14,3108.94,13:42,3,Chrome,True,5,WiFi
117.23.129.51,dev_29,11,2211.96,08:14,6,Chrome,True,0,VPN
252.12.223.77,dev_86,13,8350.05,06:50,3,Chrome,False,0,WiFi
238.235.5.117,dev_128,51,8784.65,12:58,6,Chrome,False,2,WiFi
207.166.76.75,dev_59,5,1040.13,16:54,5,Opera,True,5,Mobile
49.200.204.244,dev_63,76,10251.87,13:55,4,Firefox,True,0,VPN
60.226.23.180,dev_248,55,1260.68,00:22,2,Opera,False,1,Mobile
59.213.119.234,dev_25,90,6634.63,04:37,3,Firefox,True,5,Ethernet
142.251.184.174,dev_118,54,882.86,22:07,5,Safari,False,3,Ethernet
208.27.2.37,dev_211,5,7168.87,16:35,6,Opera,False,5,Mobile
80.138.64.52,dev_161,34,4884.85,12:07,1,Firefox,False,0,WiFi
217.67.169.194,dev_286,1,7370.63,01:25,2,Safari,True,3,WiFi
179.218.125.165,dev_18,85,6181.99,16:28,1,Edge,False,1,Mobile
96.133.171.1,dev_143,29,14215.28,01:36,3,Firefox,False,1,WiFi
212.187.92.19,dev_230,17,11822.4,22:34,1,Safari,False,0,VPN
241.89.229.57,dev_225,64,11666.48,03:10,5,Opera,False,1,Ethernet
92.156.129.116,dev_266,75,7389.42,16:56,6,Opera,True,5,Mobile
135.147.35.135,dev_214,21,14100.11,22:14,4,Opera,True,2,VPN
237.127.66.249,dev_187,52,908.26,02:53,6,Edge,True,2,Mobile
252.119.64.147,dev_288,76,12410.91,18:26,1,Safari,True,4,Mobile
231.193.123.89,dev_230,64,7805.91,12:42,1,Opera,True,4,Ethernet
141.207.104.48,dev_115,82,9886.25,12:54,1,Safari,False,0,Mobile
88.64.62.73,dev_154,60,14886.62,03:38,5,Safari,False,3,VPN
41.6.132.69,dev_179,70,12805.25,05:52,2,Edge,True,1,WiFi
228.15.238.142,dev_195,81,11393.42,20:13,5,Firefox,False,1,VPN
38.38.31.236,dev_85,64,1468.83,03:39,2,Safari,False,3,WiFi
232.83.56.253,dev_155,65,3475.21,17:22,1,Edge,False,1,Ethernet
237.235.97.136,dev_278,46,5300.57,17:11,3,Edge,True,4,WiFi
218.192.179.229,dev_117,35,4771.58,22:47,3,Chrome,False,4,WiFi
253.111.67.190,dev_84,46,1956.03,10:04,5,Safari,False,1,Mobile
124.96.145.53,dev_31,34,12940.58,22:24,2,Chrome,True,1,Ethernet
204.112.65.202,dev_15,32,8821.6,21:34,6,Firefox,False,2,WiFi
196.85.255.60,dev_238,56,9889.54,04:41,5,Safari,False,1,VPN
41.122.95.53,dev_230,61,2095.29,13:08,6,Opera,True,1,VPN
54.223.75.151,dev_148,11,3742.27,12:42,4,Edge,True,5,VPN
93.105.162.229,dev_274,77,14119.49,20:30,2,Edge,True,2,Mobile
117.69.32.7,dev_206,89,8534.01,03:15,2,Edge,False,2,WiFi
192.125.82.60,dev_272,36,3906.48,06:08,5,Chrome,False,3,VPN
57.155.101.163,dev_40,38,9437.2,01:16,2,Edge,False,0,Ethernet
58.183.96.250,dev_59,54,11935.16,22:05,4,Edge,True,1,VPN
11.110.159.162,dev_227,77,13928.13,14:40,3,Safari,False,0,WiFi
202.140.218.90,dev_271,52,3499.59,06:32,4,Chrome,False,5,VPN
254.244.112.8,dev_197,69,4196.03,21:17,2,Opera,True,0,Ethernet
254.64.3.89,dev_107,88,5278.54,13:37,5,Chrome,True,0,WiFi
195.43.69.92,dev_192,9,6259.95,20:31,4,Safari,False,0,WiFi
205.87.26.36,dev_208,56,10144.98,22:19,2,Edge,True,0,VPN
253.142.234.200,dev_67,83,11934.75,21:26,1,Firefox,True,4,Ethernet
191.187.129.32,dev_31,28,14637.48,11:31,3,Chrome,False,5,VPN
22.176.166.170,dev_95,76,10714.91,06:58,2,Firefox,True,3,WiFi
214.3.215.227,dev_105,68,6011.55,17:27,5,Safari,False,2,Mobile
193.31.62.11,dev_220,14,14146.62,23:08,1,Edge,False,5,WiFi
167.21.149.187,dev_39,87,9104.52,19:29,5,Chrome,False,3,Ethernet
242.19.198.92,dev_30,74,5665.14,23:37,3,Edge,False,5,WiFi
113.111.104.197,dev_284,15,12389.42,02:24,5,Chrome,True,5,WiFi
126.31.9.43,dev_146,8,699.38,08:27,6,Safari,True,1,Mobile
61.142.189.80,dev_247,73,12827.2,12:12,6,Safari,True,0,Ethernet
71.78.218.53,dev_280,19,6267.37,10:34,6,Safari,False,1,Ethernet
127.126.134.53,dev_18,16,11257.82,14:53,5,Chrome,False,2,VPN
30.249.109.111,dev_292,43,13227.73,14:08,3,Chrome,False,5,Mobile
19.115.126.22,dev_84,39,7062.51,13:57,2,Safari,True,2,Mobile
74.89.224.249,dev_214,89,5668.57,03:40,3,Chrome,True,3,VPN
18.18.68.34,dev_172,61,6155.73,12:08,6,Safari,False,4,WiFi
47.201.65.181,dev_168,21,4303.38,10:15,4,Opera,False,0,WiFi
235.180.68.218,dev_219,10,7688.67,19:31,3,Opera,True,4,WiFi
65.127.147.217,dev_110,69,2626.79,00:50,2,Safari,False,3,VPN
197.150.255.5,dev_97,57,7827.91,03:10,1,Safari,False,5,VPN
103.86.163.27,dev_213,83,7887.32,13:19,1,Firefox,False,1,Mobile
205.133.233.220,dev_184,3,6867.37,09:10,5,Opera,False,1,WiFi
195.125.9.80,dev_244,47,2433.35,15:42,2,Opera,False,4,Ethernet
116.147.37.188,dev_112,22,11605.96,19:03,5,Opera,True,5,Ethernet
248.249.166.31,dev_6,32,9060.15,10:00,2,Safari,False,0,Mobile
161.145.136.25,dev_282,16,5074.7,01:03,6,Safari,False,1,Mobile
129.117.144.156,dev_247,52,5165.23,12:27,6,Safari,True,4,WiFi
17.231.76.157,dev_215,67,1433.96,09:26,4,Chrome,True,1,WiFi
134.192.99.178,dev_126,90,9916.43,08:09,6,Opera,True,5,WiFi
216.167.230.22,dev_28,66,10141.58,08:37,5,Safari,True,3,WiFi
228.66.123.163,dev_171,86,12064.99,21:37,5,Firefox,True,3,VPN
164.42.23.116,dev_295,10,14154.06,17:27,4,Chrome,True,2,WiFi
221.76.101.4,dev_14,37,14522.98,04:19,3,Opera,True,2,WiFi
51.100.221.69,dev_47,37,849.59,00:31,4,Opera,False,4,Ethernet
49.108.245.16,dev_29,52,11159.81,08:15,2,Firefox,False,1,WiFi
72.58.235.25,dev_111,81,10582.23,11:51,1,Chrome,False,0,WiFi
173.185.96.39,dev_154,33,112.97,05:56,5,Opera,True,1,WiFi
108.6.204.241,dev_254,7,5363.47,07:39,4,Chrome,False,3,Ethernet
192.156.13.224,dev_231,55,9818.04,03:04,6,Opera,False,4,VPN
245.67.74.146,dev_87,19,1949.59,14:02,6,Opera,True,4,WiFi
10.118.182.145,dev_89,54,12542.15,16:44,2,Opera,True,5,WiFi
250.148.114.198,dev_297,29,9853.7,10:42,4,Chrome,True,2,VPN
192.225.231.255,dev_133,6,14508.27,17:04,2,Safari,False,2,WiFi
251.10.191.217,dev_184,35,7743.06,20:57,2,Firefox,True,1,Ethernet
217.177.106.52,dev_127,60,6506.87,17:13,3,Opera,True,5,WiFi
224.234.51.155,dev_71,74,1378.32,13:21,5,Opera,True,0,Mobile
251.140.35.203,dev_125,72,9277.07,09:51,2,Opera,False,5,WiFi
122.33.7.97,dev_262,6,12375.71,00:43,4,Firefox,True,2,Mobile
56.228.115.85,dev_289,57,12138.86,19:00,4,Firefox,True,0,Mobile
163.141.89.250,dev_103,6,14713.52,16:07,6,Edge,False,0,VPN
168.239.11.234,dev_200,4,5660.61,08:12,4,Edge,True,5,VPN
235.7.103.62,dev_261,10,11376.91,01:40,2,Opera,False,5,Ethernet
239.231.131.188,dev_160,29,3056.64,02:42,3,Edge,True,5,VPN
120.207.122.157,dev_257,35,10975.18,08:23,2,Firefox,False,4,Ethernet
114.155.48.148,dev_86,87,9431.47,16:12,2,Edge,False,2,Ethernet
142.98.73.206,dev_111,40,12985.58,23:58,3,Edge,True,0,WiFi
18.206.164.139,dev_269,87,8453.11,16:36,2,Chrome,True,1,WiFi
201.141.180.159,dev_54,34,1560.47,04:33,4,Edge,False,4,WiFi
211.165.40.117,dev_160,30,4346.02,21:05,6,Safari,True,2,Mobile
217.240.252.88,dev_31,10,11303.72,00:30,3,Safari,True,0,Mobile
234.126.114.121,dev_158,21,10228.45,11:29,2,Firefox,False,2,VPN
119.26.170.51,dev_209,35,8451.83,13:45,6,Chrome,False,1,WiFi
206.117.115.17,dev_149,42,6475.9,22:32,1,Safari,True,2,Ethernet
228.195.29.167,dev_100,8,3134.02,12:49,2,Edge,True,2,VPN
11.221.225.204,dev_231,86,1490.02,23:27,3,Firefox,False,1,WiFi
234.102.198.11,dev_265,69,6111.85,12:15,4,Safari,False,0,VPN
54.154.247.58,dev_44,69,2850.14,01:55,4,Safari,False,2,WiFi
219.44.214.226,dev_79,49,4467.55,16:26,5,Edge,False,1,VPN
23.117.6.151,dev_197,90,1829.04,11:59,3,Edge,True,0,Ethernet
18.140.128.97,dev_31,28,9659.01,15:23,1,Edge,False,5,WiFi
102.222.71.75,dev_271,85,10915.14,16:23,5,Opera,True,4,Mobile
251.11.214.90,dev_205,65,7531.28,00:48,2,Opera,True,4,Ethernet
48.200.182.123,dev_100,74,5804.66,13:23,2,Firefox,True,1,Ethernet
81.171.96.56,dev_226,53,2850.38,02:56,2,Firefox,False,1,WiFi
30.119.66.183,dev_130,31,1016.35,21:36,4,Safari,True,2,VPN
143.255.96.61,dev_239,4,14352.14,18:00,1,Opera,True,5,Mobile
101.134.204.123,dev_269,30,7118.6,14:55,1,Firefox,True,0,VPN
193.193.55.201,dev_54,72,10590.91,17:49,2,Edge,True,5,WiFi
24.149.242.204,dev_298,8,1717.61,02:37,4,Firefox,True,1,Mobile
120.127.42.220,dev_94,35,13039.16,08:54,2,Opera,True,2,Mobile
38.104.175.75,dev_175,60,13463.95,23:31,2,Safari,True,1,WiFi
61.206.173.63,dev_147,25,8042.02,23:04,6,Chrome,False,3,Mobile
198.187.248.43,dev_276,78,10491.06,05:41,3,Chrome,True,4,WiFi
126.35.244.134,dev_245,9,14716.09,02:02,2,Edge,True,2,Mobile
14.214.56.125,dev_187,14,14478.77,09:21,6,Opera,True,2,VPN
209.85.231.165,dev_140,62,5109.49,10:26,4,Opera,False,1,Ethernet
119.120.218.150,dev_151,27,12973.32,14:40,4,Chrome,False,3,Mobile
185.231.128.28,dev_108,90,3923.86,20:49,6,Chrome,False,3,WiFi
242.53.159.188,dev_89,24,7032.94,19:08,5,Opera,True,3,VPN
201.53.216.212,dev_197,76,1168.37,21:33,5,Chrome,True,0,Mobile
252.57.46.143,dev_52,26,13364.01,18:40,3,Edge,False,0,Ethernet
232.180.216.66,dev_117,55,13388.07,20:05,1,Safari,True,4,WiFi
202.120.138.161,dev_115,65,4329.44,18:51,6,Safari,False,3,Ethernet
108.90.132.238,dev_96,45,10020.19,11:56,3,Safari,True,0,Mobile
93.101.236.6,dev_66,58,1176.72,15:29,1,Firefox,False,3,Mobile
203.243.147.77,dev_254,10,2121.06,17:50,5,Safari,True,1,VPN
245.120.185.16,dev_65,27,7611.29,13:48,3,Chrome,True,5,WiFi
224.234.138.92,dev_237,76,5166.07,10:45,3,Opera,True,5,Mobile
91.170.19.176,dev_119,63,3696.82,10:05,3,Opera,False,3,Ethernet
67.182.15.60,dev_50,82,11673.98,22:54,3,Edge,True,0,Ethernet
122.53.73.23,dev_99,17,2244.86,17:54,6,Firefox,True,4,VPN
143.31.59.217,dev_117,18,11641.11,03:42,3,Firefox,False,1,Mobile
122.57.215.250,dev_54,48,6751.15,15:59,6,Opera,True,2,VPN
50.98.167.23,dev_205,27,12525.72,22:35,6,Edge,True,4,Ethernet
39.164.40.160,dev_299,84,8539.69,00:22,5,Firefox,False,0,Mobile
73.79.186.173,dev_103,10,280.95,10:14,2,Edge,False,0,Mobile
115.78.223.123,dev_140,24,3989.91,23:22,4,Edge,False,1,Mobile
119.167.23.20,dev_79,67,7634.22,22:18,5,Edge,False,2,Ethernet
118.114.188.198,dev_128,52,7647.26,23:40,4,Safari,True,4,WiFi
255.58.29.35,dev_104,35,11215.89,00:27,3,Opera,False,0,VPN
193.247.22.137,dev_196,77,7373.56,15:32,5,Opera,True,3,VPN
220.34.212.8,dev_61,33,2961.76,18:13,1,Edge,False,5,Mobile
71.15.2.125,dev_80,55,9555.28,10:33,5,Edge,False,5,VPN
209.243.70.28,dev_136,38,3635.97,18:06,4,Edge,False,5,Ethernet
126.46.194.35,dev_166,51,8829.46,10:23,2,Firefox,False,0,Mobile
21.159.146.8,dev_287,58,4090.77,11:43,1,Chrome,True,0,Mobile
195.233.83.92,dev_44,17,9977.52,14:33,5,Opera,True,2,WiFi
182.24.195.75,dev_297,5,13387.39,07:33,1,Safari,True,0,Mobile
68.84.99.115,dev_147,68,12974.91,00:13,3,Chrome,True,2,WiFi
216.200.69.0,dev_258,56,8710.97,12:01,3,Firefox,True,2,VPN
134.36.217.140,dev_268,70,2565.25,10:03,4,Chrome,True,5,VPN
131.90.149.45,dev_288,36,7027.39,20:35,1,Firefox,False,1,Mobile
28.8.169.255,dev_42,58,8022.02,01:18,3,Safari,False,5,Ethernet
17.190.143.238,dev_111,44,9355.23,07:04,1,Edge,True,5,VPN
89.186.3.204,dev_78,16,8563.93,10:45,5,Edge,False,4,VPN
172.145.20.11,dev_2,33,13263.88,17:51,6,Opera,True,2,Ethernet
26.206.8.155,dev_294,63,9286.64,13:41,6,Opera,False,2,VPN
243.10.178.213,dev_257,8,4278.44,17:13,3,Safari,False,4,VPN
178.196.151.133,dev_247,6,3287.64,09:12,1,Opera,False,4,Ethernet
23.35.126.152,dev_48,88,14490.61,11:55,4,Safari,True,5,VPN
107.16.58.121,dev_238,88,3836.1,04:48,3,Edge,False,2,Ethernet
150.125.94.118,dev_273,18,14276.52,11:24,1,Chrome,True,0,Mobile
103.254.195.167,dev_103,6,8914.58,06:39,3,Edge,True,4,Mobile
177.76.15.232,dev_14,73,6304.73,19:30,6,Firefox,True,3,Ethernet
130.91.108.49,dev_155,75,4518.96,12:18,4,Safari,True,5,Mobile
20.62.87.52,dev_202,79,14542.14,09:14,4,Safari,True,0,VPN
155.81.199.169,dev_70,73,14728.6,01:52,4,Firefox,False,2,Ethernet
134.7.2.241,dev_276,10,9893.51,13:27,6,Safari,True,0,VPN
196.108.20.123,dev_122,25,5161.62,16:01,5,Firefox,False,3,VPN
26.127.90.109,dev_220,40,8141.85,22:18,6,Chrome,False,0,Ethernet
140.239.54.208,dev_132,81,13898.73,07:34,4,Chrome,True,0,Mobile
68.55.83.127,dev_69,30,9148.71,11:53,6,Safari,False,4,Ethernet
180.41.83.124,dev_200,78,5631.18,15:50,2,Chrome,True,1,VPN
166.231.172.222,dev_32,76,12420.57,08:59,5,Chrome,False,4,WiFi
128.243.142.91,dev_166,71,8734.96,14:23,2,Edge,True,2,Ethernet
60.181.14.177,dev_183,42,1607.42,04:03,2,Firefox,True,4,VPN
182.78.50.47,dev_233,43,8124.45,11:59,3,Chrome,True,3,WiFi
243.189.121.238,dev_70,31,9981.07,01:22,1,Safari,False,4,Mobile
240.177.244.92,dev_74,86,12878.03,17:50,1,Opera,True,2,WiFi
188.21.190.42,dev_282,68,2260.2,02:57,3,Firefox,False,5,VPN
254.79.196.174,dev_11,59,10582.97,06:49,1,Firefox,True,0,Ethernet
188.31.235.14,dev_194,88,1597.79,10:17,6,Edge,True,0,Mobile
20.243.41.98,dev_195,17,13199.4,10:09,6,Chrome,True,0,VPN
26.39.173.201,dev_168,48,7404.4,13:09,1,Opera,False,4,Mobile
155.89.148.152,dev_78,69,2640.89,13:05,4,Chrome,True,2,WiFi
193.106.224.96,dev_204,60,3294.11,05:21,5,Opera,False,0,VPN
146.11.239.2,dev_264,84,13813.58,09:03,3,Opera,True,1,VPN
89.190.206.130,dev_137,59,3878.34,12:33,2,Firefox,False,2,Mobile
180.168.15.163,dev_173,25,6130.9,17:59,3,Edge,True,1,Ethernet
56.63.81.100,dev_93,25,7530.27,00:55,3,Edge,True,2,VPN
155.60.47.95,dev_125,69,6438.6,11:08,1,Edge,False,4,Ethernet
197.81.32.55,dev_215,45,7038.29,06:10,1,Opera,True,3,WiFi
245.50.13.8,dev_236,75,13721.36,04:51,3,Opera,False,5,Ethernet
166.134.165.88,dev_291,63,4560.47,20:03,3,Edge,True,0,VPN
23.35.107.140,dev_126,38,419.96,10:47,3,Firefox,True,3,Mobile
85.179.151.39,dev_119,45,9404.77,13:43,3,Edge,True,0,Mobile
161.213.93.194,dev_134,58,13921.55,13:37,4,Safari,False,3,VPN
173.217.143.179,dev_138,25,6780.21,13:04,6,Chrome,True,4,WiFi
253.167.49.119,dev_230,30,9375.52,06:52,1,Firefox,False,3,Ethernet
249.143.132.84,dev_86,43,2149.77,23:02,1,Chrome,False,3,Ethernet
90.135.138.36,dev_41,12,163.15,23:22,2,Chrome,False,1,VPN
31.200.208.145,dev_203,75,10078.73,19:46,2,Firefox,True,1,Mobile
223.36.122.235,dev_172,43,6174.63,13:42,4,Edge,False,2,Ethernet
179.56.9.140,dev_220,34,2931.22,12:34,5,Safari,False,1,Mobile
58.106.100.101,dev_87,49,6479.57,09:28,6,Opera,True,5,Ethernet
42.97.44.63,dev_275,89,8954.6,18:27,5,Opera,False,3,WiFi
42.149.221.65,dev_275,16,5394.68,21:28,4,Firefox,False,0,Mobile
181.138.117.44,dev_137,58,4984.51,06:56,5,Edge,False,0,VPN
93.67.61.5,dev_83,35,12428.15,16:40,2,Chrome,False,2,WiFi
88.68.2.137,dev_108,16,11987.32,06:13,3,Edge,True,1,WiFi
154.205.38.207,dev_82,46,4603.54,10:05,6,Safari,False,2,VPN
96.89.122.67,dev_30,18,10824.93,21:17,6,Firefox,True,1,VPN
177.45.98.160,dev_266,25,8953.21,22:31,1,Safari,False,0,VPN
98.181.18.29,dev_245,56,14688.5,12:10,5,Firefox,True,0,WiFi
64.183.226.58,dev_241,12,14029.55,07:21,2,Opera,False,3,VPN
190.254.156.93,dev_120,17,8857.22,01:35,3,Edge,True,4,Ethernet
206.228.206.242,dev_251,69,2031.15,20:09,5,Edge,True,1,Ethernet
90.96.137.200,dev_145,57,1787.24,15:00,6,Safari,False,3,VPN
217.208.46.62,dev_89,74,579.69,04:40,4,Opera,True,1,WiFi
30.56.1.6,dev_104,19,2054.44,16:45,4,Chrome,False,4,WiFi
161.112.14.240,dev_76,52,2440.03,03:34,1,Safari,True,3,WiFi
80.219.197.17,dev_188,14,6561.96,04:09,5,Edge,True,4,Mobile
193.131.11.24,dev_58,79,13966.18,22:13,2,Opera,True,3,Ethernet
